,docket,link
4457,921-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/921-9-20.json
4458,919-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/919-9-20.json
4459,918-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/918-9-20.json
4460,936-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/936-9-20.json
4461,948-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/948-9-20.json
4462,951-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/951-9-20.json
4463,949-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/949-9-20.json
4464,963-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/963-9-20.json
4465,965-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/965-9-20.json
4466,970-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/970-9-20.json
4467,971-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/971-9-20.json
4468,974-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/974-9-20.json
4469,983-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/franklin_criminal/983-9-20.json
4470,975-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/975-9-20.json
4471,976-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/976-9-20.json
4472,988-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/988-9-20.json
4473,987-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/987-9-20.json
4474,991-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/991-9-20.json
4475,996-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/996-9-20.json
4476,997-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/997-9-20.json
4477,1033-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1033-9-20.json
4478,1029-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1029-9-20.json
4479,1015-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1015-9-20.json
4480,1002-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1002-9-20.json
4481,1003-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1003-9-20.json
4482,1005-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1005-9-20.json
4483,1006-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1006-9-20.json
4484,1009-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1009-9-20.json
4485,1013-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1013-9-20.json
4486,1046-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1046-10-20.json
4487,1096-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1096-10-20.json
4488,1097-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1097-10-20.json
4489,1183-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1183-10-20.json
4490,609-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/609-5-19.json
4491,622-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/622-5-19.json
4492,902-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/902-6-19.json
4493,1470-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1470-10-19.json
4494,1696-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1696-12-19.json
4495,1302-12-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1302-12-17.json
4496,500-5-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/500-5-18.json
4497,545-5-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/545-5-18.json
4498,563-5-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/563-5-18.json
4499,564-5-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/564-5-18.json
4500,1055-8-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1055-8-18.json
4501,1190-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1190-9-18.json
4502,1385-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1385-10-18.json
4503,28-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/28-1-19.json
4504,27-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/27-1-19.json
4505,53-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/53-1-19.json
4506,119-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/119-1-19.json
4507,866-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/866-6-19.json
4508,496-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/496-6-20.json
4509,498-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/498-6-20.json
4510,933-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/933-9-20.json
4511,916-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/916-9-20.json
4512,935-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/935-9-20.json
4513,961-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/961-9-20.json
4514,999-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/999-9-20.json
4515,277-2-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/277-2-19.json
4516,1455-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1455-10-19.json
4517,262-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/262-3-20.json
4518,318-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/318-3-20.json
4519,567-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/567-7-20.json
4520,741-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/741-8-20.json
4521,826-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/826-8-20.json
4522,827-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/827-8-20.json
4523,830-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/830-8-20.json
4524,833-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/833-8-20.json
4525,891-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/891-8-20.json
4526,876-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/876-8-20.json
4527,882-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/882-8-20.json
4528,885-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/885-8-20.json
4529,880-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/880-8-20.json
4530,881-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/881-8-20.json
4531,898-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/898-8-20.json
4532,904-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/904-9-20.json
4533,928-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/928-9-20.json
4534,925-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/925-9-20.json
4535,924-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/924-9-20.json
4536,923-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/923-9-20.json
4537,922-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/922-9-20.json
4538,921-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/921-9-20.json
4539,920-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/920-9-20.json
4540,919-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/919-9-20.json
4541,918-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/918-9-20.json
4542,936-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/936-9-20.json
4543,948-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/948-9-20.json
4544,951-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/951-9-20.json
4545,949-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/949-9-20.json
4546,963-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/963-9-20.json
4547,965-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/965-9-20.json
4548,979-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/979-9-20.json
4549,970-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/970-9-20.json
4550,971-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/971-9-20.json
4551,974-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/974-9-20.json
4552,983-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/franklin_criminal/983-9-20.json
4553,975-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/975-9-20.json
4554,976-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/976-9-20.json
4555,988-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/988-9-20.json
4556,987-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/987-9-20.json
4557,991-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/991-9-20.json
4558,996-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/996-9-20.json
4559,997-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/997-9-20.json
4560,1033-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1033-9-20.json
4561,1029-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1029-9-20.json
4562,1015-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1015-9-20.json
4563,1002-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1002-9-20.json
4564,1003-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1003-9-20.json
4565,1005-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1005-9-20.json
4566,1006-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1006-9-20.json
4567,1009-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1009-9-20.json
4568,1013-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1013-9-20.json
4569,1046-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1046-10-20.json
4570,1096-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1096-10-20.json
4571,1097-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1097-10-20.json
4572,1064-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1064-10-20.json
4573,1183-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1183-10-20.json
4574,431-4-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/431-4-19.json
4575,653-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/653-7-20.json
4576,1198-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1198-10-20.json
4577,1195-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1195-10-20.json
4578,1194-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1194-10-20.json
4579,1193-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1193-10-20.json
4580,1192-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1192-10-20.json
4581,1191-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1191-10-20.json
4582,1189-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1189-10-20.json
4583,1199-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1199-10-20.json
4584,1209-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1209-11-20.json
4585,1169-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1169-10-20.json
4586,1213-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1213-11-20.json
4587,1217-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1217-11-20.json
4588,1216-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1216-11-20.json
4589,1240-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1240-11-20.json
4590,1237-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1237-11-20.json
4591,1236-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1236-11-20.json
4592,1235-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1235-11-20.json
4593,1241-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1241-11-20.json
4594,1224-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1224-11-20.json
4595,1220-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1220-11-20.json
4596,1221-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1221-11-20.json
4597,1130-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1130-10-20.json
4598,1245-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1245-11-20.json
4599,1247-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1247-11-20.json
4600,1264-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1264-11-20.json
4601,1267-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1267-11-20.json
4602,1263-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1263-11-20.json
4603,1249-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1249-11-20.json
4604,1250-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1250-11-20.json
4605,1271-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1271-11-20.json
4606,1281-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1281-11-20.json
4607,1286-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1286-11-20.json
4608,1291-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1291-11-20.json
4609,1296-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1296-11-20.json
4610,1298-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1298-11-20.json
4611,1299-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1299-11-20.json
4612,1300-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1300-11-20.json
4613,1301-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1301-11-20.json
4614,1302-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1302-11-20.json
4615,1307-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1307-11-20.json
4616,1308-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1308-11-20.json
4617,1310-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1310-11-20.json
4618,1311-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1311-11-20.json
4619,1319-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1319-11-20.json
4620,1317-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1317-11-20.json
4621,1320-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1320-11-20.json
4622,1323-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1323-12-20.json
4623,1328-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1328-12-20.json
4624,930-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/930-9-20.json
4625,1206-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1206-11-20.json
4626,1207-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1207-11-20.json
4627,1208-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1208-11-20.json
4628,1282-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1282-11-20.json
4629,1284-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1284-11-20.json
4630,1294-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1294-11-20.json
4631,1297-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1297-11-20.json
4632,1304-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1304-11-20.json
4633,1309-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1309-11-20.json
4634,79-11-20,
4635,84-11-20,
4636,337-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/337-4-20.json
4637,718-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/718-7-20.json
4638,772-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/772-8-20.json
4639,771-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/771-8-20.json
4640,823-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/823-8-20.json
4641,808-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/808-8-20.json
4642,809-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/809-8-20.json
4643,810-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/810-8-20.json
4644,834-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/834-8-20.json
4645,931-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/931-9-20.json
4646,1104-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1104-10-20.json
4647,1131-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1131-10-20.json
4648,76-10-20,
4649,1173-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1173-10-20.json
4650,1205-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1205-11-20.json
4651,78-11-20,
4652,80-11-20,
4653,1253-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1253-11-20.json
4654,83-11-20,
4655,1210-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1210-9-18.json
4656,998-7-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/998-7-19.json
4657,465-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/465-6-20.json
4658,477-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/477-6-20.json
4659,483-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/483-6-20.json
4660,695-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/695-7-20.json
4661,1648-12-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/1648-12-18.json
4662,163-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/163-1-19.json
4663,390-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/390-3-19.json
